time,Cache:DOSBytes,Cache:adminBytes,Cache:cacheTotalBytes,Cache:dataAdminBytes,Cache:dataBytes,Cache:lockBytes,Cache:lruDirtySize,Cache:lruMixedSize,Cache:nBINDeltasFetchMiss,Cache:nBINsFetch,Cache:nBINsFetchMiss,Cache:nBINsFetchMissRatio,Cache:nBinDeltaBlindOps,Cache:nBytesEvictedCACHEMODE,Cache:nBytesEvictedCRITICAL,Cache:nBytesEvictedDAEMON,Cache:nBytesEvictedEVICTORTHREAD,Cache:nBytesEvictedMANUAL,Cache:nCachedBINDeltas,Cache:nCachedBINs,Cache:nCachedUpperINs,Cache:nDirtyNodesEvicted,Cache:nEvictionRuns,Cache:nFullBINsMiss,Cache:nINCompactKey,Cache:nINNoTarget,Cache:nINSparseTarget,Cache:nLNsEvicted,Cache:nLNsFetch,Cache:nLNsFetchMiss,Cache:nNodesEvicted,Cache:nNodesMovedToDirtyLRU,Cache:nNodesMutated,Cache:nNodesPutBack,Cache:nNodesSkipped,Cache:nNodesStripped,Cache:nNodesTargeted,Cache:nRootNodesEvicted,Cache:nSharedCacheEnvironments,Cache:nThreadUnavailable,Cache:nUpperINsFetch,Cache:nUpperINsFetchMiss,Cache:sharedCacheTotalBytes,Checkpoints:lastCheckpointEnd,Checkpoints:lastCheckpointId,Checkpoints:lastCheckpointInterval,Checkpoints:lastCheckpointStart,Checkpoints:nCheckpoints,Checkpoints:nDeltaINFlush,Checkpoints:nFullBINFlush,Checkpoints:nFullINFlush,Cleaning:activeLogSize,Cleaning:availableLogSize,Cleaning:maxUtilization,Cleaning:minUtilization,Cleaning:nBINDeltasCleaned,Cleaning:nBINDeltasDead,Cleaning:nBINDeltasMigrated,Cleaning:nBINDeltasObsolete,Cleaning:nCleanerDeletions,Cleaning:nCleanerDisksReads,Cleaning:nCleanerEntriesRead,Cleaning:nCleanerRuns,Cleaning:nClusterLNsProcessed,Cleaning:nINsCleaned,Cleaning:nINsDead,Cleaning:nINsMigrated,Cleaning:nINsObsolete,Cleaning:nLNQueueHits,Cleaning:nLNsCleaned,Cleaning:nLNsDead,Cleaning:nLNsExpired,Cleaning:nLNsLocked,Cleaning:nLNsMarked,Cleaning:nLNsMigrated,Cleaning:nLNsObsolete,Cleaning:nMarkLNsProcessed,Cleaning:nPendingLNsLocked,Cleaning:nPendingLNsProcessed,Cleaning:nRepeatIteratorReads,Cleaning:nRevisalRuns,Cleaning:nToBeCleanedLNsProcessed,Cleaning:nTwoPassRuns,Cleaning:pendingLNQueueSize,Cleaning:protectedLogSize,Cleaning:protectedLogSizeMap,Cleaning:reservedLogSize,Cleaning:totalLogSize,Environment:btreeRelatchesRequired,Environment:environmentCreationTime,Environment:nBinDeltaDelete,Environment:nBinDeltaGet,Environment:nBinDeltaInsert,Environment:nBinDeltaUpdate,I/O:bufferBytes,I/O:endOfLog,I/O:nBytesReadFromWriteQueue,I/O:nBytesWrittenFromWriteQueue,I/O:nCacheMiss,I/O:nFSyncMaxTime,I/O:nFSyncRequests,I/O:nFSyncTime,I/O:nFSyncs,I/O:nFileOpens,I/O:nGroupCommitRequests,I/O:nGroupCommitWaits,I/O:nGrpCommitTimeouts,I/O:nLogBuffers,I/O:nLogFSyncs,I/O:nLogIntervalExceeded,I/O:nLogMaxGroupCommitThreshold,I/O:nNoFreeBuffer,I/O:nNotResident,I/O:nOpenFiles,I/O:nRandomReadBytes,I/O:nRandomReads,I/O:nRandomWriteBytes,I/O:nRandomWrites,I/O:nReadsFromWriteQueue,I/O:nRepeatFaultReads,I/O:nSequentialReadBytes,I/O:nSequentialReads,I/O:nSequentialWriteBytes,I/O:nSequentialWrites,I/O:nTempBufferWrites,I/O:nWriteQueueOverflow,I/O:nWriteQueueOverflowFailures,I/O:nWritesFromWriteQueue,Jvm:G1 Old Generation.count,Jvm:G1 Old Generation.time,Jvm:G1 Young Generation.count,Jvm:G1 Young Generation.time,Jvm:heap,Jvm:loadAverage,Locks:nLatchAcquireNoWaitUnsuccessful,Locks:nLatchAcquiresNoWaitSuccessful,Locks:nLatchAcquiresNoWaiters,Locks:nLatchAcquiresSelfOwned,Locks:nLatchAcquiresWithContention,Locks:nLatchReleases,Locks:nRequests,Locks:nWaits,Node Compression:cursorsBins,Node Compression:dbClosedBins,Node Compression:inCompQueueSize,Node Compression:nonEmptyBins,Node Compression:processedBins,Node Compression:splitBins,OffHeap:offHeapAllocFailure,OffHeap:offHeapAllocOverflow,OffHeap:offHeapBINsLoaded,OffHeap:offHeapBINsStored,OffHeap:offHeapCachedBINDeltas,OffHeap:offHeapCachedBINs,OffHeap:offHeapCachedLNs,OffHeap:offHeapCriticalNodesTargeted,OffHeap:offHeapDirtyNodesEvicted,OffHeap:offHeapLNsEvicted,OffHeap:offHeapLNsLoaded,OffHeap:offHeapLNsStored,OffHeap:offHeapLruSize,OffHeap:offHeapNodesEvicted,OffHeap:offHeapNodesMutated,OffHeap:offHeapNodesSkipped,OffHeap:offHeapNodesStripped,OffHeap:offHeapNodesTargeted,OffHeap:offHeapThreadUnavailable,OffHeap:offHeapTotalBlocks,OffHeap:offHeapTotalBytes,Op:priDelete,Op:priDeleteFail,Op:priInsert,Op:priInsertFail,Op:priPosition,Op:priSearch,Op:priSearchFail,Op:priUpdate,Op:secDelete,Op:secInsert,Op:secPosition,Op:secSearch,Op:secSearchFail,Op:secUpdate
2025-03-29 20:56:22.186 UTC, ,125,3165765,1312,19800,112, ,4, , , , , , , , , , , ,4,4, , , , ,1,5, , , , , , , , , , , , , , , , ,1218,1,573,573, , , , ,1631,730808246272,58,58, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1631, ,1743280581578, , , , ,3145728,1604, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,16584704,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2025-03-29 20:57:22.190 UTC, ,125,3165765,1312,19800,112, ,4, , , , , , , , , , , ,4,4, , , , ,1,5, , , , , , , , , , , , , , , , ,1218,1,573,573, , , , ,1631,730809909248,58,58, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1631, ,1743280581578, , , , ,3145728,1604, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,16584704,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2025-03-29 20:58:22.199 UTC, ,125,3165765,1312,19800,112, ,4, , , , , , , , , , , ,4,4, , , , ,1,5, , , , , , , , , , , , , , , , ,1218,1,573,573, , , , ,1631,730810826752,58,58, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1631, ,1743280581578, , , , ,3145728,1604, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,16584704,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2025-03-29 20:59:22.205 UTC, ,125,3165765,1312,19800,112, ,4, , , , , , , , , , , ,4,4, , , , ,1,5, , , , , , , , , , , , , , , , ,1218,1,573,573, , , , ,1631,730810527744,58,58, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1631, ,1743280581578, , , , ,3145728,1604, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,16584704,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2025-03-29 21:00:22.210 UTC, ,125,3165765,1312,19800,112, ,4, , , , , , , , , , , ,4,4, , , , ,1,5, , , , , , , , , , , , , , , , ,1218,1,573,573, , , , ,1631,730810392576,58,58, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1631, ,1743280581578, , , , ,3145728,1604, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,16584704,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2025-03-29 21:01:22.215 UTC, ,125,3165765,1312,19800,112, ,4, , , , , , , , , , , ,4,4, , , , ,1,5, , , , , , , , , , , , , , , , ,1218,1,573,573, , , , ,1631,730808893440,58,58, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1631, ,1743280581578, , , , ,3145728,1604, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,16584704,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2025-03-29 21:02:22.221 UTC, ,125,3165765,1312,19800,112, ,4, , , , , , , , , , , ,4,4, , , , ,1,5, , , , , , , , , , , , , , , , ,1218,1,573,573, , , , ,1631,730809040896,58,58, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1631, ,1743280581578, , , , ,3145728,1604, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,16584704,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2025-03-29 21:03:22.228 UTC, ,125,3165765,1312,19800,112, ,4, , , , , , , , , , , ,4,4, , , , ,1,5, , , , , , , , , , , , , , , , ,1218,1,573,573, , , , ,1631,730812297216,58,58, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1631, ,1743280581578, , , , ,3145728,1604, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,16584704,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2025-03-29 21:04:22.235 UTC, ,125,3165765,1312,19800,112, ,4, , , , , , , , , , , ,4,4, , , , ,1,5, , , , , , , , , , , , , , , , ,1218,1,573,573, , , , ,1631,730811723776,58,58, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1631, ,1743280581578, , , , ,3145728,1604, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,16584704,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2025-03-29 21:05:22.238 UTC, ,125,3165765,1312,19800,112, ,4, , , , , , , , , , , ,4,4, , , , ,1,5, , , , , , , , , , , , , , , , ,1218,1,573,573, , , , ,1631,730809491456,58,58, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1631, ,1743280581578, , , , ,3145728,1604, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,16584704,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2025-03-29 21:06:22.245 UTC, ,125,3165765,1312,19800,112, ,4, , , , , , , , , , , ,4,4, , , , ,1,5, , , , , , , , , , , , , , , , ,1218,1,573,573, , , , ,1631,730808320000,58,58, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1631, ,1743280581578, , , , ,3145728,1604, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,16584704,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2025-03-29 21:07:22.247 UTC, ,125,3165765,1312,19800,112, ,4, , , , , , , , , , , ,4,4, , , , ,1,5, , , , , , , , , , , , , , , , ,1218,1,573,573, , , , ,1631,730807123968,58,58, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1631, ,1743280581578, , , , ,3145728,1604, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,16584704,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2025-03-29 21:08:22.252 UTC, ,125,3165765,1312,19800,112, ,4, , , , , , , , , , , ,4,4, , , , ,1,5, , , , , , , , , , , , , , , , ,1218,1,573,573, , , , ,1631,730803077120,58,58, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1631, ,1743280581578, , , , ,3145728,1604, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,16584704,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2025-03-29 21:09:22.256 UTC, ,125,3165765,1312,19800,112, ,4, , , , , , , , , , , ,4,4, , , , ,1,5, , , , , , , , , , , , , , , , ,1218,1,573,573, , , , ,1631,730802974720,58,58, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1631, ,1743280581578, , , , ,3145728,1604, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,16584704,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2025-03-29 21:10:22.261 UTC, ,125,3165765,1312,19800,112, ,4, , , , , , , , , , , ,4,4, , , , ,1,5, , , , , , , , , , , , , , , , ,1218,1,573,573, , , , ,1631,730801754112,58,58, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1631, ,1743280581578, , , , ,3145728,1604, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,16584704,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2025-03-29 21:11:22.265 UTC, ,125,3165765,1312,19800,112, ,4, , , , , , , , , , , ,4,4, , , , ,1,5, , , , , , , , , , , , , , , , ,1218,1,573,573, , , , ,1631,730801590272,58,58, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1631, ,1743280581578, , , , ,3145728,1604, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,16584704,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2025-03-29 21:12:22.268 UTC, ,125,3165765,1312,19800,112, ,4, , , , , , , , , , , ,4,4, , , , ,1,5, , , , , , , , , , , , , , , , ,1218,1,573,573, , , , ,1631,730799628288,58,58, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1631, ,1743280581578, , , , ,3145728,1604, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,20779008,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2025-03-29 21:13:22.253 UTC, ,125,3165765,1312,19800,112, ,4, , , , , , , , , , , ,4,4, , , , ,1,5, , , , , , , , , , , , , , , , ,1218,1,573,573, , , , ,1631,730803007488,58,58, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1631, ,1743280581578, , , , ,3145728,1604, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,20779008,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2025-03-29 21:14:22.264 UTC, ,125,3165765,1312,19800,112, ,4, , , , , , , , , , , ,4,4, , , , ,1,5, , , , , , , , , , , , , , , , ,1218,1,573,573, , , , ,1631,730801651712,58,58, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1631, ,1743280581578, , , , ,3145728,1604, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,20779008,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2025-03-29 21:15:22.276 UTC, ,125,3165765,1312,19800,112, ,4, , , , , , , , , , , ,4,4, , , , ,1,5, , , , , , , , , , , , , , , , ,1218,1,573,573, , , , ,1631,730805186560,58,58, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1631, ,1743280581578, , , , ,3145728,1604, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,20779008,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2025-03-29 21:16:22.285 UTC, ,125,3165765,1312,19800,112, ,4, , , , , , , , , , , ,4,4, , , , ,1,5, , , , , , , , , , , , , , , , ,1218,1,573,573, , , , ,1631,730817216512,58,58, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1631, ,1743280581578, , , , ,3145728,1604, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,20779008,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2025-03-29 21:17:22.297 UTC, ,125,3165765,1312,19800,112, ,4, , , , , , , , , , , ,4,4, , , , ,1,5, , , , , , , , , , , , , , , , ,1218,1,573,573, , , , ,1631,730816507904,58,58, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1631, ,1743280581578, , , , ,3145728,1604, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,20779008,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2025-03-29 21:18:22.302 UTC, ,125,3165765,1312,19800,112, ,4, , , , , , , , , , , ,4,4, , , , ,1,5, , , , , , , , , , , , , , , , ,1218,1,573,573, , , , ,1631,730813796352,58,58, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1631, ,1743280581578, , , , ,3145728,1604, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,20779008,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2025-03-29 21:19:22.311 UTC, ,125,3165765,1312,19800,112, ,4, , , , , , , , , , , ,4,4, , , , ,1,5, , , , , , , , , , , , , , , , ,1218,1,573,573, , , , ,1631,730817478656,58,58, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1631, ,1743280581578, , , , ,3145728,1604, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,20779008,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2025-03-29 21:20:22.324 UTC, ,125,3165765,1312,19800,112, ,4, , , , , , , , , , , ,4,4, , , , ,1,5, , , , , , , , , , , , , , , , ,1218,1,573,573, , , , ,1631,730815541248,58,58, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1631, ,1743280581578, , , , ,3145728,1604, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,20779008,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2025-03-29 21:21:22.332 UTC, ,125,3165765,1312,19800,112, ,4, , , , , , , , , , , ,4,4, , , , ,1,5, , , , , , , , , , , , , , , , ,1218,1,573,573, , , , ,1631,730811613184,58,58, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1631, ,1743280581578, , , , ,3145728,1604, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,20779008,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2025-03-29 21:22:22.343 UTC, ,125,3165765,1312,19800,112, ,4, , , , , , , , , , , ,4,4, , , , ,1,5, , , , , , , , , , , , , , , , ,1218,1,573,573, , , , ,1631,730809397248,58,58, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1631, ,1743280581578, , , , ,3145728,1604, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,20779008,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2025-03-29 21:23:23.587 UTC, ,125,3165765,1312,19800,112, ,4, , , , , , , , , , , ,4,4, , , , ,1,5, , , , , , , , , , , , , , , , ,1218,1,573,573, , , , ,1631,730806038528,58,58, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1631, ,1743280581578, , , , ,3145728,1604, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,20779008,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2025-03-29 21:24:23.960 UTC, ,125,3165765,1312,19800,112, ,4, , , , , , , , , , , ,4,4, , , , ,1,5, , , , , , , , , , , , , , , , ,1218,1,573,573, , , , ,1631,730801917952,58,58, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1631, ,1743280581578, , , , ,3145728,1604, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,20779008,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2025-03-29 21:25:23.966 UTC, ,125,3165765,1312,19800,112, ,4, , , , , , , , , , , ,4,4, , , , ,1,5, , , , , , , , , , , , , , , , ,1218,1,573,573, , , , ,1631,730798481408,58,58, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1631, ,1743280581578, , , , ,3145728,1604, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,20779008,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2025-03-29 21:26:23.974 UTC, ,125,3165765,1312,19800,112, ,4, , , , , , , , , , , ,4,4, , , , ,1,5, , , , , , , , , , , , , , , , ,1218,1,573,573, , , , ,1631,730803916800,58,58, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1631, ,1743280581578, , , , ,3145728,1604, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,20779008,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2025-03-29 21:27:23.987 UTC, ,125,3165765,1312,19800,112, ,4, , , , , , , , , , , ,4,4, , , , ,1,5, , , , , , , , , , , , , , , , ,1218,1,573,573, , , , ,1631,730810265600,58,58, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1631, ,1743280581578, , , , ,3145728,1604, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,20779008,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2025-03-30 00:25:20.751 UTC, ,125,3165765,1312,19800,112, ,4, , , , , , , , , , , ,4,4, , , , ,1,5, , , , , , , , , , , , , , , , ,1218,1,573,573, , , , ,1631,730813509632,58,58, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1631, ,1743280581578, , , , ,3145728,1604, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,20779008,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2025-03-30 00:26:20.762 UTC, ,125,3165765,1312,19800,112, ,4, , , , , , , , , , , ,4,4, , , , ,1,5, , , , , , , , , , , , , , , , ,1218,1,573,573, , , , ,1631,730815496192,58,58, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1631, ,1743280581578, , , , ,3145728,1604, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,24973312,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2025-03-30 00:27:22.329 UTC, ,125,3165765,1312,19800,112, ,4, , , , , , , , , , , ,4,4, , , , ,1,5, , , , , , , , , , , , , , , , ,1218,1,573,573, , , , ,1631,730809241600,58,58, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1631, ,1743280581578, , , , ,3145728,1604, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,24973312,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2025-03-30 00:28:22.697 UTC, ,125,3165765,1312,19800,112, ,4, , , , , , , , , , , ,4,4, , , , ,1,5, , , , , , , , , , , , , , , , ,1218,1,573,573, , , , ,1631,730811617280,58,58, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1631, ,1743280581578, , , , ,3145728,1604, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,24973312,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2025-03-30 00:29:22.702 UTC, ,125,3165765,1312,19800,112, ,4, , , , , , , , , , , ,4,4, , , , ,1,5, , , , , , , , , , , , , , , , ,1218,1,573,573, , , , ,1631,730805444608,58,58, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1631, ,1743280581578, , , , ,3145728,1604, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,24973312,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2025-03-30 00:30:22.714 UTC, ,125,3165765,1312,19800,112, ,4, , , , , , , , , , , ,4,4, , , , ,1,5, , , , , , , , , , , , , , , , ,1218,1,573,573, , , , ,1631,730803970048,58,58, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1631, ,1743280581578, , , , ,3145728,1604, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,24973312,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2025-03-30 00:31:22.725 UTC, ,125,3165765,1312,19800,112, ,4, , , , , , , , , , , ,4,4, , , , ,1,5, , , , , , , , , , , , , , , , ,1218,1,573,573, , , , ,1631,730805784576,58,58, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1631, ,1743280581578, , , , ,3145728,1604, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,24973312,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2025-03-30 00:32:23.565 UTC, ,125,3165765,1312,19800,112, ,4, , , , , , , , , , , ,4,4, , , , ,1,5, , , , , , , , , , , , , , , , ,1218,1,573,573, , , , ,1631,730815766528,58,58, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1631, ,1743280581578, , , , ,3145728,1604, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,24973312,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2025-03-30 00:33:23.935 UTC, ,125,3165765,1312,19800,112, ,4, , , , , , , , , , , ,4,4, , , , ,1,5, , , , , , , , , , , , , , , , ,1218,1,573,573, , , , ,1631,730818949120,58,58, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1631, ,1743280581578, , , , ,3145728,1604, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,24973312,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2025-03-30 00:34:23.943 UTC, ,125,3165765,1312,19800,112, ,4, , , , , , , , , , , ,4,4, , , , ,1,5, , , , , , , , , , , , , , , , ,1218,1,573,573, , , , ,1631,730818883584,58,58, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1631, ,1743280581578, , , , ,3145728,1604, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,24973312,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2025-03-30 00:35:23.951 UTC, ,125,3165765,1312,19800,112, ,4, , , , , , , , , , , ,4,4, , , , ,1,5, , , , , , , , , , , , , , , , ,1218,1,573,573, , , , ,1631,730819039232,58,58, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1631, ,1743280581578, , , , ,3145728,1604, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,24973312,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
